"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
2013,"CZEM","medium_airport","Eastmain River Airport",52.2263984680176,-78.5224990844727,24,NA,"CA","CA-QC","Eastmain River","yes","CZEM","ZEM","","","http://en.wikipedia.org/wiki/Eastmain_River_Airport",""
2014,"CZFA","medium_airport","Faro Airport",62.2075004577637,-133.376007080078,2351,NA,"CA","CA-YT","Faro","no","CZFA","ZFA","","","http://en.wikipedia.org/wiki/Faro_Airport_(Yukon)",""
2015,"CZFD","medium_airport","Fond-Du-Lac Airport",59.334400177002,-107.181999206543,814,NA,"CA","CA-SK","Fond-Du-Lac","yes","CZFD","ZFD","","","http://en.wikipedia.org/wiki/Fond-du-Lac_Airport",""
2016,"CZFG","medium_airport","Pukatawagan Airport",55.7491989136,-101.26599884,958,NA,"CA","CA-MB","Pukatawagan","no","CZFG","XPK","ZFG","","http://en.wikipedia.org/wiki/Pukatawagan_Airport",""
2017,"CZFM","medium_airport","Fort Mcpherson Airport",67.4075012207031,-134.860992431641,116,NA,"CA","CA-NT","Fort Mcpherson","yes","CZFM","ZFM","","","http://en.wikipedia.org/wiki/Fort_McPherson_Airport",""
2018,"CZFN","medium_airport","Tulita Airport",64.909697,-125.572998,332,NA,"CA","CA-NT","Tulita","yes","CZFN","ZFN","","","http://en.wikipedia.org/wiki/Tulita_Airport","Fort Norman"
2019,"CZGF","medium_airport","Grand Forks Airport",49.0155982971191,-118.430999755859,1720,NA,"CA","CA-BC","Grand Forks","no","CZGF","ZGF","","","http://en.wikipedia.org/wiki/Grand_Forks_Airport",""
2020,"CZGI","medium_airport","Gods River Airport",54.8396987915039,-94.0785980224609,627,NA,"CA","CA-MB","Gods River","yes","CZGI","ZGI","","","http://en.wikipedia.org/wiki/Gods_River_Airport",""
2021,"CZGR","medium_airport","Little Grand Rapids Airport",52.0456008911133,-95.4657974243164,1005,NA,"CA","CA-MB","Little Grand Rapids","no","CZGR","ZGR","","","http://en.wikipedia.org/wiki/Little_Grand_Rapids_Airport",""
2023,"CZJG","medium_airport","Jenpeg Airport",54.5189018249512,-98.0460968017578,729,NA,"CA","CA-MB","Jenpeg","no","CZJG","ZJG","","","http://en.wikipedia.org/wiki/Jenpeg_Airport",""
2024,"CZJN","medium_airport","Swan River Airport",52.1206016540527,-101.236000061035,1100,NA,"CA","CA-MB","Swan River","yes","CZJN","ZJN","","","http://en.wikipedia.org/wiki/Swan_River_Airport",""
2025,"CZKE","medium_airport","Kashechewan Airport",52.2825012207031,-81.6778030395508,35,NA,"CA","CA-ON","Kashechewan","yes","CZKE","ZKE","","","http://en.wikipedia.org/wiki/Kashechewan_Airport",""
2026,"CZLQ","medium_airport","Thicket Portage Airport",55.3189010620117,-97.7078018188477,678,NA,"CA","CA-MB","Thicket Portage","no","CZLQ","YTD","","","http://en.wikipedia.org/wiki/Thicket_Portage_Airport","ZLQ"
2027,"CZMD","medium_airport","Muskrat Dam Airport",53.4413986206055,-91.7628021240234,911,NA,"CA","CA-ON","Muskrat Dam","yes","CZMD","MSA","","","http://en.wikipedia.org/wiki/Muskrat_Dam_Airport","ZMD"
2029,"CZMN","medium_airport","Pikwitonei Airport",55.5889015197754,-97.1641998291016,630,NA,"CA","CA-MB","Pikwitonei","no","CZMN","PIW","","","http://en.wikipedia.org/wiki/Pikwitonei_Airport","ZMN"
2030,"CZMT","medium_airport","Masset Airport",54.0275001525879,-132.125,25,NA,"CA","CA-BC","Masset","yes","CZMT","ZMT","","","http://en.wikipedia.org/wiki/Masset_Airport",""
2031,"CZNG","medium_airport","Poplar River Airport",52.9965258788,-97.2741937637,728,NA,"CA","CA-MB","Poplar River","no","CZNG","XPP","","","http://en.wikipedia.org/wiki/Poplar_River_Airport",""
2033,"CZPB","medium_airport","Sachigo Lake Airport",53.8911018371582,-92.196403503418,876,NA,"CA","CA-ON","Sachigo Lake","yes","CZPB","ZPB","","","http://en.wikipedia.org/wiki/Sachigo_Lake_Airport",""
2034,"CZPC","medium_airport","Pincher Creek Airport",49.5205993652,-113.997001648,3903,NA,"CA","CA-AB","Pincher Creek","no","CZPC","WPC","","","http://en.wikipedia.org/wiki/Pincher_Creek_Airport","ZPC"
2036,"CZRJ","medium_airport","Round Lake (Weagamow Lake) Airport",52.9435997009277,-91.3127975463867,974,NA,"CA","CA-ON","Round Lake","yes","CZRJ","ZRJ","","","http://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport",""
2037,"CZSJ","medium_airport","Sandy Lake Airport",53.0642013549805,-93.3443984985352,951,NA,"CA","CA-ON","Sandy Lake","yes","CZSJ","ZSJ","","","http://en.wikipedia.org/wiki/Sandy_Lake_Airport",""
2038,"CZSN","medium_airport","South Indian Lake Airport",56.7928009033,-98.9072036743,951,NA,"CA","CA-MB","South Indian Lake","no","CZSN","XSI","ZSN","","http://en.wikipedia.org/wiki/South_Indian_Lake_Airport",""
2039,"CZST","medium_airport","Stewart Airport",55.935410448,-129.982434511,24,NA,"CA","CA-BC","Stewart","no","CZST","ZST","CZST","","http://en.wikipedia.org/wiki/Stewart_Airport_(British_Columbia)",""
2041,"CZTM","medium_airport","Shamattawa Airport",55.8656005859375,-92.0813980102539,289,NA,"CA","CA-MB","Shamattawa","yes","CZTM","ZTM","","","http://en.wikipedia.org/wiki/Shamattawa_Airport",""
2042,"CZUC","medium_airport","Ignace Municipal Airport",49.4296989440918,-91.7177963256836,1435,NA,"CA","CA-ON","Ignace","no","CZUC","ZUC","","","http://en.wikipedia.org/wiki/Ignace_Municipal_Airport",""
2045,"CZWH","medium_airport","Lac Brochet Airport",58.6175003052,-101.46900177,1211,NA,"CA","CA-MB","Lac Brochet","no","CZWH","XLB","ZWH","","http://en.wikipedia.org/wiki/Lac_Brochet_Airport",""
2046,"CZWL","medium_airport","Wollaston Lake Airport",58.1068992614746,-103.171997070312,1360,NA,"CA","CA-SK","Wollaston Lake","yes","CZWL","ZWL","","","http://en.wikipedia.org/wiki/Wollaston_Lake_Airport",""
2047,"DAAB","medium_airport","Blida Airport",36.5036010742188,2.81416988372803,535,"AF","DZ","DZ-09","","no","DAAB","QLD","","","http://en.wikipedia.org/wiki/Blida_Airport",""
2048,"DAAD","medium_airport","Bou Saada Airport",35.3325004577637,4.20638990402222,1506,"AF","DZ","DZ-28","","no","DAAD","BUJ","","","",""
2049,"DAAE","medium_airport","Soummam Airport",36.7120018005,5.06992006302,20,"AF","DZ","DZ-06","Béjaïa","yes","DAAE","BJA","","","http://en.wikipedia.org/wiki/Soummam_Airport",""
2050,"DAAG","large_airport","Houari Boumediene Airport",36.6910018920898,3.21540999412537,82,"AF","DZ","DZ-35","Algiers","yes","DAAG","ALG","","","http://en.wikipedia.org/wiki/Houari_Boumedienne_Airport",""
2051,"DAAJ","medium_airport","Djanet Inedbirene Airport",24.292801,9.45244,3176,"AF","DZ","DZ-33","Djanet","yes","DAAJ","DJG","","","http://en.wikipedia.org/wiki/Djanet_Inedbirene_Airport","Tiska Djanet Airport"
2054,"DAAP","medium_airport","Illizi Takhamalt Airport",26.7234992981,8.62265014648,1778,"AF","DZ","DZ-33","Illizi","yes","DAAP","VVZ","","","http://en.wikipedia.org/wiki/Illizi_Airport",""
32193,"DAAS","medium_airport","Ain Arnat Airport",36.1781005859,5.32449007034,3360,"AF","DZ","DZ-19","Sétif","yes","DAAS","QSF","","http://www.egsa-constantine.dz/","http://en.wikipedia.org/wiki/Ain_Arnat_Airport","Sétif International Airport, 8 Mai 45 Airport"
2056,"DAAT","medium_airport","Aguenar – Hadj Bey Akhamok Airport",22.8115005493,5.45107984543,4518,"AF","DZ","DZ-11","Tamanrasset","yes","DAAT","TMR","","","http://en.wikipedia.org/wiki/Tamanrasset_Airport",""
2057,"DAAV","medium_airport","Jijel Ferhat Abbas Airport",36.7951011658,5.87361001968,36,"AF","DZ","DZ-18","Jijel","yes","DAAV","GJL","","","http://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport",""
2058,"DAAY","medium_airport","Mecheria Airport",33.535900116,-0.242353007197,3855,"AF","DZ","DZ-45","Mecheria","no","DAAY","MZW","","","http://fr.wikipedia.org/wiki/A%C3%A9roport_de_Mecheria",""
2060,"DABB","medium_airport","Rabah Bitat Airport",36.822201,7.809174,16,"AF","DZ","DZ-36","Annaba","yes","DABB","AAE","","","http://en.wikipedia.org/wiki/Rabah_Bitat_Airport","Les Salines Airport, El Mellah Airport, Annabah"
2061,"DABC","medium_airport","Mohamed Boudiaf International Airport",36.2760009765625,6.62038993835449,2265,"AF","DZ","DZ-25","Constantine","yes","DABC","CZL","","","http://en.wikipedia.org/wiki/Mohamed_Boudiaf_International_Airport",""
2062,"DABS","medium_airport","Cheikh Larbi Tébessi Airport",35.4315986633,8.12071990967,2661,"AF","DZ","DZ-12","Tébessi","yes","DABS","TEE","","","http://en.wikipedia.org/wiki/T%C3%A9bessa_Airport",""
2063,"DABT","medium_airport","Batna Airport",35.7521018982,6.3085899353,2697,"AF","DZ","DZ-05","Batna","yes","DABT","BLJ","","","http://en.wikipedia.org/wiki/Batna_Airport",""
2064,"DAFH","medium_airport","Hassi R'Mel Airport",32.9304008483887,3.31153988838196,2540,"AF","DZ","DZ-03","","yes","DAFH","HRM","","","http://en.wikipedia.org/wiki/Hassi_R'Mel_Airport",""
2065,"DAOB","medium_airport","Bou Chekif Airport",35.3410987854,1.46315002441,3245,"AF","DZ","DZ-14","Tiaret","no","DAOB","TID","","","http://en.wikipedia.org/wiki/Bou_Chekif_Airport",""
2067,"DAOF","medium_airport","Tindouf Airport",27.7003993988,-8.1670999527,1453,"AF","DZ","DZ-37","Tindouf","yes","DAOF","TIN","","","http://en.wikipedia.org/wiki/Tindouf_Airport",""
2068,"DAOI","medium_airport","Ech Cheliff Airport",36.2126998901,1.33176994324,463,"AF","DZ","DZ-02","","no","DAOI","CFK","","","http://en.wikipedia.org/wiki/Chlef_International_Airport",""
2069,"DAOL","medium_airport","Tafaraoui Airport",35.5424003601074,-0.532278001308441,367,"AF","DZ","DZ-31","","no","DAOL","TAF","","","",""
2070,"DAON","medium_airport","Zenata – Messali El Hadj Airport",35.0167007446,-1.45000004768,814,"AF","DZ","DZ-13","Tlemcen","yes","DAON","TLM","","","http://en.wikipedia.org/wiki/Zenata_Airport",""
2071,"DAOO","medium_airport","Es Senia Airport",35.6239013672,-0.621182978153,295,"AF","DZ","DZ-31","Oran","yes","DAOO","ORN","","","http://en.wikipedia.org/wiki/Oran_Es_Senia_Airport",""
2072,"DAOR","medium_airport","Béchar Boudghene Ben Ali Lotfi Airport",31.6457004547119,-2.26986002922058,2661,"AF","DZ","DZ-08","Béchar","yes","DAOR","CBH","","","http://en.wikipedia.org/wiki/B%C3%A9char_Ouakda_Airport","Béchar Ouakda Airport"
2074,"DAOV","medium_airport","Ghriss Airport",35.2076988220215,0.147141993045807,1686,"AF","DZ","DZ-29","","no","DAOV","MUW","","","",""
2075,"DAUA","medium_airport","Touat Cheikh Sidi Mohamed Belkebir Airport",27.8376007080078,-0.186414003372192,919,"AF","DZ","DZ-01","","yes","DAUA","AZR","","","http://en.wikipedia.org/wiki/Touat_Cheikh_Sidi_Mohamed_Belkebir_Airport",""
2076,"DAUB","medium_airport","Biskra Airport",34.7933006287,5.73823022842,289,"AF","DZ","DZ-07","Biskra","yes","DAUB","BSK","","","http://en.wikipedia.org/wiki/Biskra_Airport",""
2077,"DAUE","medium_airport","El Golea Airport",30.5713005065918,2.85959005355835,1306,"AF","DZ","DZ-47","","yes","DAUE","ELG","","","http://en.wikipedia.org/wiki/El_Golea_Airport",""
2078,"DAUG","medium_airport","Noumérat - Moufdi Zakaria Airport",32.3841018676758,3.79411005973816,1512,"AF","DZ","DZ-47","Ghardaïa","yes","DAUG","GHA","","","http://en.wikipedia.org/wiki/Noumerate_Airport",""
2079,"DAUH","medium_airport","Oued Irara Airport",31.6730003357,6.14043998718,463,"AF","DZ","DZ-30","Hassi Messaoud","yes","DAUH","HME","","","http://en.wikipedia.org/wiki/Oued_Irara_Airport",""
2080,"DAUI","medium_airport","In Salah Airport",27.2509994507,2.51202011108,896,"AF","DZ","DZ-11","In Salah","yes","DAUI","INZ","","","http://en.wikipedia.org/wiki/In_Salah_Airport",""
2081,"DAUK","medium_airport","Touggourt Sidi Madhi Airport",33.067798614502,6.0886697769165,279,"AF","DZ","DZ-30","Touggourt","yes","DAUK","TGR","","","http://en.wikipedia.org/wiki/Touggourt_Sidi_Madhi_Airport",""
2082,"DAUL","medium_airport","Laghouat Airport",33.7644004822,2.92833995819,2510,"AF","DZ","DZ-03","Laghouat","no","DAUL","LOO","","","",""
2083,"DAUO","medium_airport","Guemar Airport",33.5113983154,6.77679014206,203,"AF","DZ","DZ-39","Guemar","yes","DAUO","ELU","","","http://en.wikipedia.org/wiki/Guemar_Airport",""
2084,"DAUT","medium_airport","Timimoun Airport",29.2371006012,0.276033014059,1027,"AF","DZ","DZ-01","Timimoun","yes","DAUT","TMX","","","http://en.wikipedia.org/wiki/Timimoun_Airport",""
2085,"DAUU","medium_airport","Ain el Beida Airport",31.917200088501,5.41277980804443,492,"AF","DZ","DZ-30","Ouargla","yes","DAUU","OGX","","","http://en.wikipedia.org/wiki/Ain_el_Beida_Airport",""
2086,"DAUZ","medium_airport","In Aménas Airport",28.0515,9.64291,1847,"AF","DZ","DZ-33","Aménas","yes","DAUZ","IAM","","","https://en.wikipedia.org/wiki/In_Amenas_Airport",""
2087,"DBBB","medium_airport","Cadjehoun Airport",6.3572301864624,2.38435006141663,19,"AF","BJ","BJ-AQ","Cotonou","yes","DBBB","COO","","","http://en.wikipedia.org/wiki/Cadjehoun_Airport",""
316519,"DBC","medium_airport","Baicheng Chang'an Airport",45.505278,123.019722,480,"AS","CN","CN-22","Baicheng","no","ZYBA","DBC","","","https://en.wikipedia.org/wiki/Baicheng_Chang%27an_Airport",""
2088,"DFFD","large_airport","Ouagadougou Airport",12.3532,-1.51242,1037,"AF","BF","BF-KAD","Ouagadougou","yes","DFFD","OUA","","","http://en.wikipedia.org/wiki/Ouagadougou_Airport",""
2089,"DFOO","medium_airport","Bobo Dioulasso Airport",11.1600999832153,-4.33096981048584,1511,"AF","BF","BF-HOU","Bobo Dioulasso","yes","DFOO","BOY","","","http://en.wikipedia.org/wiki/Bobo_Dioulasso_Airport",""
2090,"DGAA","large_airport","Kotoka International Airport",5.60518980026245,-0.166786000132561,205,"AF","GH","GH-AA","Accra","yes","DGAA","ACC","","","http://en.wikipedia.org/wiki/Kotoka_International_Airport",""
2091,"DGLE","medium_airport","Tamale Airport",9.55718994140625,-0.863214015960693,553,"AF","GH","GH-NP","Tamale","yes","DGLE","TML","","","http://en.wikipedia.org/wiki/Tamale_Airport",""
2093,"DGSI","medium_airport","Kumasi Airport",6.71456003189087,-1.59081995487213,942,"AF","GH","GH-AH","Kumasi","yes","DGSI","KMS","","","http://en.wikipedia.org/wiki/Kumasi_Airport",""
2094,"DGSN","medium_airport","Sunyani Airport",7.36183023452759,-2.32875990867615,1014,"AF","GH","GH-BA","Sunyani","yes","DGSN","NYI","","","http://en.wikipedia.org/wiki/Sunyani_Airport",""
2095,"DGTK","medium_airport","Takoradi Airport",4.8960599899292,-1.77476000785828,21,"AF","GH","GH-WP","Sekondi-Takoradi","yes","DGTK","TKD","","","http://en.wikipedia.org/wiki/Takoradi_Airport",""
2096,"DIAP","medium_airport","Port Bouet Airport",5.261390209198,-3.9262900352478,21,"AF","CI","CI-01","Abidjan","yes","DIAP","ABJ","","","http://en.wikipedia.org/wiki/Port_Bouet_Airport","Félix Houphouët-Boigny International Airport"
2097,"DIBK","medium_airport","Bouaké Airport",7.73880004882812,-5.07366991043091,1230,"AF","CI","CI-04","","yes","DIBK","BYK","","","http://en.wikipedia.org/wiki/Bouak%C3%A9_Airport",""
2098,"DIDL","medium_airport","Daloa Airport",6.79280996322632,-6.47318983078003,823,"AF","CI","CI-02","","no","DIDL","DJO","","","",""
2099,"DIKO","medium_airport","Korhogo Airport",9.38718032837,-5.55666017532,1214,"AF","CI","CI-03","Korhogo","no","DIKO","HGO","","","http://en.wikipedia.org/wiki/Korhogo_Airport",""
2100,"DIMN","medium_airport","Man Airport",7.27206993103027,-7.58735990524292,1089,"AF","CI","CI-06","","no","DIMN","MJC","","","",""
2101,"DISP","medium_airport","San Pedro Airport",4.74671983718872,-6.66082000732422,26,"AF","CI","CI-09","","no","DISP","SPY","","","",""
2102,"DIYO","medium_airport","Yamoussoukro Airport",6.9031701088,-5.36558008194,699,"AF","CI","CI-07","Yamoussoukro","no","DIYO","ASK","","","http://en.wikipedia.org/wiki/Yamoussoukro_Airport",""
2104,"DNAA","large_airport","Nnamdi Azikiwe International Airport",9.00679016113281,7.26316976547241,1123,"AF","NG","NG-FC","Abuja","yes","DNAA","ABV","","http://www.faannigeria.org/nigeria-airport.php?airport=3","http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport",""
309668,"DNAI","large_airport","Akwa Ibom International Airport",4.8725,8.093,170,"AF","NG","NG-AK","Uyo","yes","DNAI","QUO","","http://www.ibomairport.com.ng/","http://en.wikipedia.org/wiki/Akwa_Ibom_Airport",""
2105,"DNAK","medium_airport","Akure Airport",7.24673986434937,5.30101013183594,1100,"AF","NG","NG-ON","Akure","yes","DNAK","AKR","","http://www.faannigeria.org/nigeria-airport.php?airport=21","http://en.wikipedia.org/wiki/Akure_Airport",""
300781,"DNAS","medium_airport","Asaba International Airport",6.204167,6.665278,305,"AF","NG","NG-DE","Asaba","no","DNAS","ABB","","","http://en.wikipedia.org/wiki/Asaba_International_Airport","Onitsha"
323056,"DNBC","medium_airport","Sir Abubakar Tafawa Balewa International Airport",10.482833,9.744,1965,"AF","NG","NG-BA","Bauchi","yes","DNBC","BCU","","","https://en.wikipedia.org/wiki/Bauchi_State_Airport","Bauchi State Airport"
2106,"DNBE","medium_airport","Benin Airport",6.31697988510132,5.59950017929077,258,"AF","NG","NG-ED","Benin","yes","DNBE","BNI","","http://www.faannigeria.org/nigeria-airport.php?airport=22","http://en.wikipedia.org/wiki/Benin_Airport",""
2107,"DNCA","medium_airport","Margaret Ekpo International Airport",4.97601985931396,8.34720039367676,210,"AF","NG","NG-CR","Calabar","yes","DNCA","CBQ","","http://www.faannigeria.org/nigeria-airport.php?airport=12","http://en.wikipedia.org/wiki/Margaret_Ekpo_International_Airport",""
2108,"DNEN","medium_airport","Akanu Ibiam International Airport",6.47426986694336,7.56196022033691,466,"AF","NG","NG-EN","Enegu","yes","DNEN","ENU","","http://www.faannigeria.org/nigeria-airport.php?airport=11","http://en.wikipedia.org/wiki/Akanu_Ibiam_International_Airport",""
2110,"DNIB","medium_airport","Ibadan Airport",7.36246013641357,3.97832989692688,725,"AF","NG","NG-OY","Ibadan","yes","DNIB","IBA","","http://www.faannigeria.org/nigeria-airport.php?airport=7","http://en.wikipedia.org/wiki/Ibadan_Airport",""
2111,"DNIL","medium_airport","Ilorin International Airport",8.44021034240723,4.49391984939575,1126,"AF","NG","NG-KW","Ilorin","yes","DNIL","ILR","","http://www.faannigeria.org/nigeria-airport.php?airport=20","http://en.wikipedia.org/wiki/Ilorin_International_Airport",""
2112,"DNIM","medium_airport","Sam Mbakwe International Airport",5.4270601272583,7.20602989196777,373,"AF","NG","NG-IM","Owerri","yes","DNIM","QOW","","http://www.faannigeria.org/nigeria-airport.php?airport=17","http://en.wikipedia.org/wiki/Sam_Mbakwe_International_Cargo_Airport","Imo Airport"
2113,"DNJO","medium_airport","Yakubu Gowon Airport",9.63982963562012,8.86905002593994,4232,"AF","NG","NG-PL","Jos","yes","DNJO","JOS","","http://www.faannigeria.org/nigeria-airport.php?airport=15","http://en.wikipedia.org/wiki/Yakubu_Gowon_Airport",""
2114,"DNKA","medium_airport","Kaduna Airport",10.6960000991821,7.32010984420776,2073,"AF","NG","NG-KD","Kaduna","yes","DNKA","KAD","","http://www.faannigeria.org/nigeria-airport.php?airport=10","http://en.wikipedia.org/wiki/Kaduna_Airport",""
2115,"DNKN","large_airport","Mallam Aminu International Airport",12.0476,8.52462,1562,"AF","NG","NG-KN","Kano","yes","DNKN","KAN","","http://www.faannigeria.org/nigeria-airport.php?airport=2","http://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport",""
2116,"DNMA","medium_airport","Maiduguri International Airport",11.855299949646,13.0809001922607,1099,"AF","NG","NG-BO","Maiduguri","yes","DNMA","MIU","","http://www.faannigeria.org/nigeria-airport.php?airport=14","http://en.wikipedia.org/wiki/Maiduguri_International_Airport",""
2117,"DNMK","medium_airport","Makurdi Airport",7.70388,8.61394,371,"AF","NG","NG-BE","Makurdi","yes","DNMK","MDI","","http://www.faannigeria.org/nigeria-airport.php?airport=23","https://en.wikipedia.org/wiki/Makurdi_Airport",""
2118,"DNMM","large_airport","Murtala Muhammed International Airport",6.57737016677856,3.32116007804871,135,"AF","NG","NG-LA","Lagos","yes","DNMM","LOS","","http://www.faannigeria.org/nigeria-airport.php?airport=1","http://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport",""
